id,sample_name,position_in_run,mode,order,pred_score,justification,clamped,raw_json
Exceptional Essays/researchpaper95.docx,Exceptional Essays/researchpaper95.docx,4,fewshot,reversed,10,"The essay shows a thoughtful and highly professional engagement with complex dynamical systems, maintaining focus and quality throughout the analysis.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 8,
    ""justification"": ""The essay presents a cohesive and emotionally resonant narrative with clear transitions and a logical progression that significantly exceeds the baseline anchor.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 10,
    ""justification"": ""This technical document is exemplary, offering a sophisticated and well-structured exploration of quantization-aware training with high clarity and depth.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 10,
    ""justification"": ""The writing provides a highly polished and insightful contribution to machine learning training methods, characterized by excellent organization and technical rigor.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 10,
    ""justification"": ""This paper demonstrates exceptional knowledge and depth by conceptually integrating orbifolds into geometric deep learning with clarity and precision.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 10,
    ""justification"": ""The essay shows a thoughtful and highly professional engagement with complex dynamical systems, maintaining focus and quality throughout the analysis.""
  }
]"
Average Essays/average_essay_60.docx,Average Essays/average_essay_60.docx,0,fewshot,reversed,8,A well-crafted personal narrative that uses a consistent and effective metaphor of crochet to explore the theme of lifelong learning.,False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 8,
    ""justification"": ""A well-crafted personal narrative that uses a consistent and effective metaphor of crochet to explore the theme of lifelong learning.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 10,
    ""justification"": ""An exemplary academic introduction and conclusion that demonstrate high technical depth, clear structure, and professional formatting.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 6,
    ""justification"": ""A clear and sincere reflection on writing that is well-organized but lacks the sophisticated depth or original insight found in higher-scoring essays.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 10,
    ""justification"": ""A highly polished and rigorous research paper snippet with sophisticated content quality and professional academic tone.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""Excellent technical content and structure, though slightly marred by the inclusion of an unedited editorial note within the text.""
  }
]"
Exceptional Essays/researchpaper43.docx,Exceptional Essays/researchpaper43.docx,1,fewshot,reversed,10,"An exemplary academic introduction and conclusion that demonstrate high technical depth, clear structure, and professional formatting.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 8,
    ""justification"": ""A well-crafted personal narrative that uses a consistent and effective metaphor of crochet to explore the theme of lifelong learning.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 10,
    ""justification"": ""An exemplary academic introduction and conclusion that demonstrate high technical depth, clear structure, and professional formatting.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 6,
    ""justification"": ""A clear and sincere reflection on writing that is well-organized but lacks the sophisticated depth or original insight found in higher-scoring essays.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 10,
    ""justification"": ""A highly polished and rigorous research paper snippet with sophisticated content quality and professional academic tone.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""Excellent technical content and structure, though slightly marred by the inclusion of an unedited editorial note within the text.""
  }
]"
Average Essays/average_essay_36.docx,Average Essays/average_essay_36.docx,2,fewshot,reversed,6,A clear and sincere reflection on writing that is well-organized but lacks the sophisticated depth or original insight found in higher-scoring essays.,False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 8,
    ""justification"": ""A well-crafted personal narrative that uses a consistent and effective metaphor of crochet to explore the theme of lifelong learning.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 10,
    ""justification"": ""An exemplary academic introduction and conclusion that demonstrate high technical depth, clear structure, and professional formatting.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 6,
    ""justification"": ""A clear and sincere reflection on writing that is well-organized but lacks the sophisticated depth or original insight found in higher-scoring essays.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 10,
    ""justification"": ""A highly polished and rigorous research paper snippet with sophisticated content quality and professional academic tone.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""Excellent technical content and structure, though slightly marred by the inclusion of an unedited editorial note within the text.""
  }
]"
Exceptional Essays/researchpaper14.docx,Exceptional Essays/researchpaper14.docx,3,fewshot,reversed,10,A highly polished and rigorous research paper snippet with sophisticated content quality and professional academic tone.,False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 8,
    ""justification"": ""A well-crafted personal narrative that uses a consistent and effective metaphor of crochet to explore the theme of lifelong learning.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 10,
    ""justification"": ""An exemplary academic introduction and conclusion that demonstrate high technical depth, clear structure, and professional formatting.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 6,
    ""justification"": ""A clear and sincere reflection on writing that is well-organized but lacks the sophisticated depth or original insight found in higher-scoring essays.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 10,
    ""justification"": ""A highly polished and rigorous research paper snippet with sophisticated content quality and professional academic tone.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""Excellent technical content and structure, though slightly marred by the inclusion of an unedited editorial note within the text.""
  }
]"
Exceptional Essays/researchpaper40.docx,Exceptional Essays/researchpaper40.docx,4,fewshot,reversed,9,"Excellent technical content and structure, though slightly marred by the inclusion of an unedited editorial note within the text.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 8,
    ""justification"": ""A well-crafted personal narrative that uses a consistent and effective metaphor of crochet to explore the theme of lifelong learning.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 10,
    ""justification"": ""An exemplary academic introduction and conclusion that demonstrate high technical depth, clear structure, and professional formatting.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 6,
    ""justification"": ""A clear and sincere reflection on writing that is well-organized but lacks the sophisticated depth or original insight found in higher-scoring essays.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 10,
    ""justification"": ""A highly polished and rigorous research paper snippet with sophisticated content quality and professional academic tone.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""Excellent technical content and structure, though slightly marred by the inclusion of an unedited editorial note within the text.""
  }
]"
Poor Essays/poor_essay_22.docx,Poor Essays/poor_essay_22.docx,0,fewshot,reversed,2,"The text is a brief poetic fragment that lacks the structure, length, and depth required of an essay, though it demonstrates basic creative coherence.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 2,
    ""justification"": ""The text is a brief poetic fragment that lacks the structure, length, and depth required of an essay, though it demonstrates basic creative coherence.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 2,
    ""justification"": ""This is a very simple descriptive paragraph with limited vocabulary and minimal development, falling well below the depth expected for an essay.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 10,
    ""justification"": ""An exemplary academic introduction that demonstrates high technical depth, sophisticated structure, and professional clarity in its argumentation.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 4,
    ""justification"": ""While it follows a clear narrative arc with logical transitions and a moral conclusion, the writing remains at a very basic elementary level with little complexity.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 10,
    ""justification"": ""This academic text is nearly flawless, providing a well-structured and insightful exploration of a complex security vulnerability with excellent flow and professional rigor.""
  }
]"
Poor Essays/poor_essay_1.docx,Poor Essays/poor_essay_1.docx,1,fewshot,reversed,2,"This is a very simple descriptive paragraph with limited vocabulary and minimal development, falling well below the depth expected for an essay.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 2,
    ""justification"": ""The text is a brief poetic fragment that lacks the structure, length, and depth required of an essay, though it demonstrates basic creative coherence.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 2,
    ""justification"": ""This is a very simple descriptive paragraph with limited vocabulary and minimal development, falling well below the depth expected for an essay.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 10,
    ""justification"": ""An exemplary academic introduction that demonstrates high technical depth, sophisticated structure, and professional clarity in its argumentation.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 4,
    ""justification"": ""While it follows a clear narrative arc with logical transitions and a moral conclusion, the writing remains at a very basic elementary level with little complexity.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 10,
    ""justification"": ""This academic text is nearly flawless, providing a well-structured and insightful exploration of a complex security vulnerability with excellent flow and professional rigor.""
  }
]"
Exceptional Essays/researchpaper92.docx,Exceptional Essays/researchpaper92.docx,2,fewshot,reversed,10,"An exemplary academic introduction that demonstrates high technical depth, sophisticated structure, and professional clarity in its argumentation.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 2,
    ""justification"": ""The text is a brief poetic fragment that lacks the structure, length, and depth required of an essay, though it demonstrates basic creative coherence.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 2,
    ""justification"": ""This is a very simple descriptive paragraph with limited vocabulary and minimal development, falling well below the depth expected for an essay.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 10,
    ""justification"": ""An exemplary academic introduction that demonstrates high technical depth, sophisticated structure, and professional clarity in its argumentation.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 4,
    ""justification"": ""While it follows a clear narrative arc with logical transitions and a moral conclusion, the writing remains at a very basic elementary level with little complexity.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 10,
    ""justification"": ""This academic text is nearly flawless, providing a well-structured and insightful exploration of a complex security vulnerability with excellent flow and professional rigor.""
  }
]"
Poor Essays/poor_essay_12.docx,Poor Essays/poor_essay_12.docx,3,fewshot,reversed,4,"While it follows a clear narrative arc with logical transitions and a moral conclusion, the writing remains at a very basic elementary level with little complexity.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 2,
    ""justification"": ""The text is a brief poetic fragment that lacks the structure, length, and depth required of an essay, though it demonstrates basic creative coherence.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 2,
    ""justification"": ""This is a very simple descriptive paragraph with limited vocabulary and minimal development, falling well below the depth expected for an essay.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 10,
    ""justification"": ""An exemplary academic introduction that demonstrates high technical depth, sophisticated structure, and professional clarity in its argumentation.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 4,
    ""justification"": ""While it follows a clear narrative arc with logical transitions and a moral conclusion, the writing remains at a very basic elementary level with little complexity.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 10,
    ""justification"": ""This academic text is nearly flawless, providing a well-structured and insightful exploration of a complex security vulnerability with excellent flow and professional rigor.""
  }
]"
Exceptional Essays/researchpaper57.docx,Exceptional Essays/researchpaper57.docx,4,fewshot,reversed,10,"This academic text is nearly flawless, providing a well-structured and insightful exploration of a complex security vulnerability with excellent flow and professional rigor.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 2,
    ""justification"": ""The text is a brief poetic fragment that lacks the structure, length, and depth required of an essay, though it demonstrates basic creative coherence.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 2,
    ""justification"": ""This is a very simple descriptive paragraph with limited vocabulary and minimal development, falling well below the depth expected for an essay.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 10,
    ""justification"": ""An exemplary academic introduction that demonstrates high technical depth, sophisticated structure, and professional clarity in its argumentation.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 4,
    ""justification"": ""While it follows a clear narrative arc with logical transitions and a moral conclusion, the writing remains at a very basic elementary level with little complexity.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 10,
    ""justification"": ""This academic text is nearly flawless, providing a well-structured and insightful exploration of a complex security vulnerability with excellent flow and professional rigor.""
  }
]"
Average Essays/average_essay_54.docx,Average Essays/average_essay_54.docx,0,fewshot,reversed,8,The essay displays a strong narrative arc with polished prose and a thoughtful connection between a personal hobby and broader life lessons.,False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 8,
    ""justification"": ""The essay displays a strong narrative arc with polished prose and a thoughtful connection between a personal hobby and broader life lessons.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 2,
    ""justification"": ""The writing is extremely simplistic and repetitive, offering minimal depth or structural complexity beyond basic observation.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 10,
    ""justification"": ""This is a flawless academic introduction and conclusion that demonstrates high technical depth, precise terminology, and professional structural organization.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 8,
    ""justification"": ""The author uses vivid sensory details and a clear emotional trajectory to effectively communicate personal growth and leadership development.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 5,
    ""justification"": ""The essay is logically organized and clear but follows a very formulaic five-paragraph structure with basic transitions and limited stylistic variety.""
  }
]"
Poor Essays/poor_essay_36.docx,Poor Essays/poor_essay_36.docx,1,fewshot,reversed,2,"The writing is extremely simplistic and repetitive, offering minimal depth or structural complexity beyond basic observation.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 8,
    ""justification"": ""The essay displays a strong narrative arc with polished prose and a thoughtful connection between a personal hobby and broader life lessons.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 2,
    ""justification"": ""The writing is extremely simplistic and repetitive, offering minimal depth or structural complexity beyond basic observation.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 10,
    ""justification"": ""This is a flawless academic introduction and conclusion that demonstrates high technical depth, precise terminology, and professional structural organization.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 8,
    ""justification"": ""The author uses vivid sensory details and a clear emotional trajectory to effectively communicate personal growth and leadership development.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 5,
    ""justification"": ""The essay is logically organized and clear but follows a very formulaic five-paragraph structure with basic transitions and limited stylistic variety.""
  }
]"
Exceptional Essays/researchpaper98.docx,Exceptional Essays/researchpaper98.docx,2,fewshot,reversed,10,"This is a flawless academic introduction and conclusion that demonstrates high technical depth, precise terminology, and professional structural organization.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 8,
    ""justification"": ""The essay displays a strong narrative arc with polished prose and a thoughtful connection between a personal hobby and broader life lessons.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 2,
    ""justification"": ""The writing is extremely simplistic and repetitive, offering minimal depth or structural complexity beyond basic observation.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 10,
    ""justification"": ""This is a flawless academic introduction and conclusion that demonstrates high technical depth, precise terminology, and professional structural organization.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 8,
    ""justification"": ""The author uses vivid sensory details and a clear emotional trajectory to effectively communicate personal growth and leadership development.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 5,
    ""justification"": ""The essay is logically organized and clear but follows a very formulaic five-paragraph structure with basic transitions and limited stylistic variety.""
  }
]"
Average Essays/average_essay_44.docx,Average Essays/average_essay_44.docx,3,fewshot,reversed,8,The author uses vivid sensory details and a clear emotional trajectory to effectively communicate personal growth and leadership development.,False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 8,
    ""justification"": ""The essay displays a strong narrative arc with polished prose and a thoughtful connection between a personal hobby and broader life lessons.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 2,
    ""justification"": ""The writing is extremely simplistic and repetitive, offering minimal depth or structural complexity beyond basic observation.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 10,
    ""justification"": ""This is a flawless academic introduction and conclusion that demonstrates high technical depth, precise terminology, and professional structural organization.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 8,
    ""justification"": ""The author uses vivid sensory details and a clear emotional trajectory to effectively communicate personal growth and leadership development.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 5,
    ""justification"": ""The essay is logically organized and clear but follows a very formulaic five-paragraph structure with basic transitions and limited stylistic variety.""
  }
]"
Poor Essays/poor_essay_25.docx,Poor Essays/poor_essay_25.docx,4,fewshot,reversed,5,The essay is logically organized and clear but follows a very formulaic five-paragraph structure with basic transitions and limited stylistic variety.,False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 8,
    ""justification"": ""The essay displays a strong narrative arc with polished prose and a thoughtful connection between a personal hobby and broader life lessons.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 2,
    ""justification"": ""The writing is extremely simplistic and repetitive, offering minimal depth or structural complexity beyond basic observation.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 10,
    ""justification"": ""This is a flawless academic introduction and conclusion that demonstrates high technical depth, precise terminology, and professional structural organization.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 8,
    ""justification"": ""The author uses vivid sensory details and a clear emotional trajectory to effectively communicate personal growth and leadership development.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 5,
    ""justification"": ""The essay is logically organized and clear but follows a very formulaic five-paragraph structure with basic transitions and limited stylistic variety.""
  }
]"
Poor Essays/poor_essay_24.docx,Poor Essays/poor_essay_24.docx,0,fewshot,reversed,2,The text is a disjointed collection of two elementary-level assignments with no logical connection or transition between the animal report and the personal letter.,False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 2,
    ""justification"": ""The text is a disjointed collection of two elementary-level assignments with no logical connection or transition between the animal report and the personal letter.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 10,
    ""justification"": ""This is a flawless, professionally written academic paper with exceptional clarity, sophisticated structure, and deep technical engagement.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 3,
    ""justification"": ""While readable, the essay is a very basic plot summary that lacks analytical depth and uses simple, repetitive sentence structures.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 7,
    ""justification"": ""The essay is a well-structured personal narrative that effectively uses comparison and contrast to explore themes of identity and recovery with good flow.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""The writing is highly evocative and sophisticated, showing significant depth of thought regarding cultural identity despite being condensed into a single paragraph.""
  }
]"
Exceptional Essays/researchpaper12.docx,Exceptional Essays/researchpaper12.docx,1,fewshot,reversed,10,"This is a flawless, professionally written academic paper with exceptional clarity, sophisticated structure, and deep technical engagement.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 2,
    ""justification"": ""The text is a disjointed collection of two elementary-level assignments with no logical connection or transition between the animal report and the personal letter.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 10,
    ""justification"": ""This is a flawless, professionally written academic paper with exceptional clarity, sophisticated structure, and deep technical engagement.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 3,
    ""justification"": ""While readable, the essay is a very basic plot summary that lacks analytical depth and uses simple, repetitive sentence structures.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 7,
    ""justification"": ""The essay is a well-structured personal narrative that effectively uses comparison and contrast to explore themes of identity and recovery with good flow.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""The writing is highly evocative and sophisticated, showing significant depth of thought regarding cultural identity despite being condensed into a single paragraph.""
  }
]"
Poor Essays/poor_essay_34.docx,Poor Essays/poor_essay_34.docx,2,fewshot,reversed,3,"While readable, the essay is a very basic plot summary that lacks analytical depth and uses simple, repetitive sentence structures.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 2,
    ""justification"": ""The text is a disjointed collection of two elementary-level assignments with no logical connection or transition between the animal report and the personal letter.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 10,
    ""justification"": ""This is a flawless, professionally written academic paper with exceptional clarity, sophisticated structure, and deep technical engagement.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 3,
    ""justification"": ""While readable, the essay is a very basic plot summary that lacks analytical depth and uses simple, repetitive sentence structures.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 7,
    ""justification"": ""The essay is a well-structured personal narrative that effectively uses comparison and contrast to explore themes of identity and recovery with good flow.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""The writing is highly evocative and sophisticated, showing significant depth of thought regarding cultural identity despite being condensed into a single paragraph.""
  }
]"
Average Essays/average_essay_2.docx,Average Essays/average_essay_2.docx,3,fewshot,reversed,7,The essay is a well-structured personal narrative that effectively uses comparison and contrast to explore themes of identity and recovery with good flow.,False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 2,
    ""justification"": ""The text is a disjointed collection of two elementary-level assignments with no logical connection or transition between the animal report and the personal letter.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 10,
    ""justification"": ""This is a flawless, professionally written academic paper with exceptional clarity, sophisticated structure, and deep technical engagement.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 3,
    ""justification"": ""While readable, the essay is a very basic plot summary that lacks analytical depth and uses simple, repetitive sentence structures.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 7,
    ""justification"": ""The essay is a well-structured personal narrative that effectively uses comparison and contrast to explore themes of identity and recovery with good flow.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""The writing is highly evocative and sophisticated, showing significant depth of thought regarding cultural identity despite being condensed into a single paragraph.""
  }
]"
Average Essays/average_essay_26.docx,Average Essays/average_essay_26.docx,4,fewshot,reversed,9,"The writing is highly evocative and sophisticated, showing significant depth of thought regarding cultural identity despite being condensed into a single paragraph.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 2,
    ""justification"": ""The text is a disjointed collection of two elementary-level assignments with no logical connection or transition between the animal report and the personal letter.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 10,
    ""justification"": ""This is a flawless, professionally written academic paper with exceptional clarity, sophisticated structure, and deep technical engagement.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 3,
    ""justification"": ""While readable, the essay is a very basic plot summary that lacks analytical depth and uses simple, repetitive sentence structures.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 7,
    ""justification"": ""The essay is a well-structured personal narrative that effectively uses comparison and contrast to explore themes of identity and recovery with good flow.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""The writing is highly evocative and sophisticated, showing significant depth of thought regarding cultural identity despite being condensed into a single paragraph.""
  }
]"
Average Essays/average_essay_93.docx,Average Essays/average_essay_93.docx,0,fewshot,reversed,9,This essay provides a sophisticated and deeply personal narrative that effectively links a physical condition to a profound cultural insight with excellent flow and structure.,False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This essay provides a sophisticated and deeply personal narrative that effectively links a physical condition to a profound cultural insight with excellent flow and structure.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 8,
    ""justification"": ""The writing is engaging and well-paced, using specific imagery to illustrate a personal growth story with clear transitions and professional grammar.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 1,
    ""justification"": ""The text consists of a series of simple, disconnected sentences that lack any depth, analysis, or sophisticated structure.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 8,
    ""justification"": ""This is a well-researched and balanced expository piece that effectively integrates multiple perspectives and maintains a professional tone throughout.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 2,
    ""justification"": ""The writing is extremely basic and lacks the development or structural complexity required for a higher score, though it manages to convey a clear personal opinion.""
  }
]"
Average Essays/average_essay_50.docx,Average Essays/average_essay_50.docx,1,fewshot,reversed,8,"The writing is engaging and well-paced, using specific imagery to illustrate a personal growth story with clear transitions and professional grammar.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This essay provides a sophisticated and deeply personal narrative that effectively links a physical condition to a profound cultural insight with excellent flow and structure.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 8,
    ""justification"": ""The writing is engaging and well-paced, using specific imagery to illustrate a personal growth story with clear transitions and professional grammar.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 1,
    ""justification"": ""The text consists of a series of simple, disconnected sentences that lack any depth, analysis, or sophisticated structure.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 8,
    ""justification"": ""This is a well-researched and balanced expository piece that effectively integrates multiple perspectives and maintains a professional tone throughout.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 2,
    ""justification"": ""The writing is extremely basic and lacks the development or structural complexity required for a higher score, though it manages to convey a clear personal opinion.""
  }
]"
Poor Essays/poor_essay_4.docx,Poor Essays/poor_essay_4.docx,2,fewshot,reversed,1,"The text consists of a series of simple, disconnected sentences that lack any depth, analysis, or sophisticated structure.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This essay provides a sophisticated and deeply personal narrative that effectively links a physical condition to a profound cultural insight with excellent flow and structure.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 8,
    ""justification"": ""The writing is engaging and well-paced, using specific imagery to illustrate a personal growth story with clear transitions and professional grammar.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 1,
    ""justification"": ""The text consists of a series of simple, disconnected sentences that lack any depth, analysis, or sophisticated structure.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 8,
    ""justification"": ""This is a well-researched and balanced expository piece that effectively integrates multiple perspectives and maintains a professional tone throughout.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 2,
    ""justification"": ""The writing is extremely basic and lacks the development or structural complexity required for a higher score, though it manages to convey a clear personal opinion.""
  }
]"
Average Essays/average_essay_5.docx,Average Essays/average_essay_5.docx,3,fewshot,reversed,8,This is a well-researched and balanced expository piece that effectively integrates multiple perspectives and maintains a professional tone throughout.,False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This essay provides a sophisticated and deeply personal narrative that effectively links a physical condition to a profound cultural insight with excellent flow and structure.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 8,
    ""justification"": ""The writing is engaging and well-paced, using specific imagery to illustrate a personal growth story with clear transitions and professional grammar.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 1,
    ""justification"": ""The text consists of a series of simple, disconnected sentences that lack any depth, analysis, or sophisticated structure.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 8,
    ""justification"": ""This is a well-researched and balanced expository piece that effectively integrates multiple perspectives and maintains a professional tone throughout.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 2,
    ""justification"": ""The writing is extremely basic and lacks the development or structural complexity required for a higher score, though it manages to convey a clear personal opinion.""
  }
]"
Poor Essays/poor_essay_11.docx,Poor Essays/poor_essay_11.docx,4,fewshot,reversed,2,"The writing is extremely basic and lacks the development or structural complexity required for a higher score, though it manages to convey a clear personal opinion.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This essay provides a sophisticated and deeply personal narrative that effectively links a physical condition to a profound cultural insight with excellent flow and structure.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 8,
    ""justification"": ""The writing is engaging and well-paced, using specific imagery to illustrate a personal growth story with clear transitions and professional grammar.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 1,
    ""justification"": ""The text consists of a series of simple, disconnected sentences that lack any depth, analysis, or sophisticated structure.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 8,
    ""justification"": ""This is a well-researched and balanced expository piece that effectively integrates multiple perspectives and maintains a professional tone throughout.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 2,
    ""justification"": ""The writing is extremely basic and lacks the development or structural complexity required for a higher score, though it manages to convey a clear personal opinion.""
  }
]"
