id,sample_name,position_in_run,mode,order,pred_score,justification,clamped,raw_json
Average Essays/average_essay_1.docx,Average Essays/average_essay_1.docx,1,zeroshot,original,8,This is a compelling and well-paced narrative that effectively uses dialogue and specific medical details to illustrate a clear arc of resilience.,False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 5,
    ""justification"": ""While the poem is rhythmically consistent and clear, it remains very elementary in its imagery and lacks the depth or analytical complexity expected of a high-scoring composition.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 8,
    ""justification"": ""This is a compelling and well-paced narrative that effectively uses dialogue and specific medical details to illustrate a clear arc of resilience.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""The essay is highly sophisticated and professionally written, demonstrating deep engagement with specific academic goals and a clear logical progression from personal experience to future aspirations.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 3,
    ""justification"": ""The writing is very basic and repetitive, utilizing clichéd plot points and simple sentence structures that lack descriptive depth and narrative tension.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 8,
    ""justification"": ""The author successfully uses a creative instructional framework to provide thoughtful reflections on the complexities of collaboration and interpersonal dynamics.""
  }
]"
Average Essays/average_essay_53.docx,Average Essays/average_essay_53.docx,2,zeroshot,original,9,"The essay is highly sophisticated and professionally written, demonstrating deep engagement with specific academic goals and a clear logical progression from personal experience to future aspirations.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 5,
    ""justification"": ""While the poem is rhythmically consistent and clear, it remains very elementary in its imagery and lacks the depth or analytical complexity expected of a high-scoring composition.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 8,
    ""justification"": ""This is a compelling and well-paced narrative that effectively uses dialogue and specific medical details to illustrate a clear arc of resilience.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""The essay is highly sophisticated and professionally written, demonstrating deep engagement with specific academic goals and a clear logical progression from personal experience to future aspirations.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 3,
    ""justification"": ""The writing is very basic and repetitive, utilizing clichéd plot points and simple sentence structures that lack descriptive depth and narrative tension.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 8,
    ""justification"": ""The author successfully uses a creative instructional framework to provide thoughtful reflections on the complexities of collaboration and interpersonal dynamics.""
  }
]"
Poor Essays/poor_essay_41.docx,Poor Essays/poor_essay_41.docx,3,zeroshot,original,3,"The writing is very basic and repetitive, utilizing clichéd plot points and simple sentence structures that lack descriptive depth and narrative tension.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 5,
    ""justification"": ""While the poem is rhythmically consistent and clear, it remains very elementary in its imagery and lacks the depth or analytical complexity expected of a high-scoring composition.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 8,
    ""justification"": ""This is a compelling and well-paced narrative that effectively uses dialogue and specific medical details to illustrate a clear arc of resilience.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""The essay is highly sophisticated and professionally written, demonstrating deep engagement with specific academic goals and a clear logical progression from personal experience to future aspirations.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 3,
    ""justification"": ""The writing is very basic and repetitive, utilizing clichéd plot points and simple sentence structures that lack descriptive depth and narrative tension.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 8,
    ""justification"": ""The author successfully uses a creative instructional framework to provide thoughtful reflections on the complexities of collaboration and interpersonal dynamics.""
  }
]"
Average Essays/average_essay_89.docx,Average Essays/average_essay_89.docx,4,zeroshot,original,8,The author successfully uses a creative instructional framework to provide thoughtful reflections on the complexities of collaboration and interpersonal dynamics.,False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 5,
    ""justification"": ""While the poem is rhythmically consistent and clear, it remains very elementary in its imagery and lacks the depth or analytical complexity expected of a high-scoring composition.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 8,
    ""justification"": ""This is a compelling and well-paced narrative that effectively uses dialogue and specific medical details to illustrate a clear arc of resilience.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""The essay is highly sophisticated and professionally written, demonstrating deep engagement with specific academic goals and a clear logical progression from personal experience to future aspirations.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 3,
    ""justification"": ""The writing is very basic and repetitive, utilizing clichéd plot points and simple sentence structures that lack descriptive depth and narrative tension.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 8,
    ""justification"": ""The author successfully uses a creative instructional framework to provide thoughtful reflections on the complexities of collaboration and interpersonal dynamics.""
  }
]"
Average Essays/average_essay_58.docx,Average Essays/average_essay_58.docx,0,zeroshot,original,8,This is a well-written personal narrative with a clear emotional arc and strong thematic development regarding cultural identity and assimilation.,False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 8,
    ""justification"": ""This is a well-written personal narrative with a clear emotional arc and strong thematic development regarding cultural identity and assimilation.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 4,
    ""justification"": ""While the underlying academic content is sophisticated, the text is a poorly formatted fragment of a research paper containing numerous technical artifacts that disrupt readability and flow.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 8,
    ""justification"": ""The essay effectively uses a personal relationship to explore the broader societal issue of political polarization, though it contains a minor typographical error in the conclusion.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 6,
    ""justification"": ""This is a functional but formulaic persuasive essay that follows a rigid structure and lacks the stylistic depth or nuanced argumentation found in higher-scoring pieces.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""An exemplary narrative that masterfully employs the metaphor of musical notation to reclaim a derogatory term and explore the complexities of racial identity.""
  }
]"
Exceptional Essays/researchpaper70.docx,Exceptional Essays/researchpaper70.docx,1,zeroshot,original,4,"While the underlying academic content is sophisticated, the text is a poorly formatted fragment of a research paper containing numerous technical artifacts that disrupt readability and flow.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 8,
    ""justification"": ""This is a well-written personal narrative with a clear emotional arc and strong thematic development regarding cultural identity and assimilation.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 4,
    ""justification"": ""While the underlying academic content is sophisticated, the text is a poorly formatted fragment of a research paper containing numerous technical artifacts that disrupt readability and flow.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 8,
    ""justification"": ""The essay effectively uses a personal relationship to explore the broader societal issue of political polarization, though it contains a minor typographical error in the conclusion.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 6,
    ""justification"": ""This is a functional but formulaic persuasive essay that follows a rigid structure and lacks the stylistic depth or nuanced argumentation found in higher-scoring pieces.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""An exemplary narrative that masterfully employs the metaphor of musical notation to reclaim a derogatory term and explore the complexities of racial identity.""
  }
]"
Average Essays/average_essay_90.docx,Average Essays/average_essay_90.docx,2,zeroshot,original,8,"The essay effectively uses a personal relationship to explore the broader societal issue of political polarization, though it contains a minor typographical error in the conclusion.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 8,
    ""justification"": ""This is a well-written personal narrative with a clear emotional arc and strong thematic development regarding cultural identity and assimilation.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 4,
    ""justification"": ""While the underlying academic content is sophisticated, the text is a poorly formatted fragment of a research paper containing numerous technical artifacts that disrupt readability and flow.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 8,
    ""justification"": ""The essay effectively uses a personal relationship to explore the broader societal issue of political polarization, though it contains a minor typographical error in the conclusion.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 6,
    ""justification"": ""This is a functional but formulaic persuasive essay that follows a rigid structure and lacks the stylistic depth or nuanced argumentation found in higher-scoring pieces.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""An exemplary narrative that masterfully employs the metaphor of musical notation to reclaim a derogatory term and explore the complexities of racial identity.""
  }
]"
Poor Essays/poor_essay_67.docx,Poor Essays/poor_essay_67.docx,3,zeroshot,original,6,This is a functional but formulaic persuasive essay that follows a rigid structure and lacks the stylistic depth or nuanced argumentation found in higher-scoring pieces.,False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 8,
    ""justification"": ""This is a well-written personal narrative with a clear emotional arc and strong thematic development regarding cultural identity and assimilation.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 4,
    ""justification"": ""While the underlying academic content is sophisticated, the text is a poorly formatted fragment of a research paper containing numerous technical artifacts that disrupt readability and flow.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 8,
    ""justification"": ""The essay effectively uses a personal relationship to explore the broader societal issue of political polarization, though it contains a minor typographical error in the conclusion.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 6,
    ""justification"": ""This is a functional but formulaic persuasive essay that follows a rigid structure and lacks the stylistic depth or nuanced argumentation found in higher-scoring pieces.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""An exemplary narrative that masterfully employs the metaphor of musical notation to reclaim a derogatory term and explore the complexities of racial identity.""
  }
]"
Average Essays/average_essay_61.docx,Average Essays/average_essay_61.docx,4,zeroshot,original,9,An exemplary narrative that masterfully employs the metaphor of musical notation to reclaim a derogatory term and explore the complexities of racial identity.,False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 8,
    ""justification"": ""This is a well-written personal narrative with a clear emotional arc and strong thematic development regarding cultural identity and assimilation.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 4,
    ""justification"": ""While the underlying academic content is sophisticated, the text is a poorly formatted fragment of a research paper containing numerous technical artifacts that disrupt readability and flow.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 8,
    ""justification"": ""The essay effectively uses a personal relationship to explore the broader societal issue of political polarization, though it contains a minor typographical error in the conclusion.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 6,
    ""justification"": ""This is a functional but formulaic persuasive essay that follows a rigid structure and lacks the stylistic depth or nuanced argumentation found in higher-scoring pieces.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 9,
    ""justification"": ""An exemplary narrative that masterfully employs the metaphor of musical notation to reclaim a derogatory term and explore the complexities of racial identity.""
  }
]"
Exceptional Essays/researchpaper48.docx,Exceptional Essays/researchpaper48.docx,0,zeroshot,original,9,"This is a sophisticated academic paper with high-level technical depth and logical progression, though the text contains minor formatting artifacts from the source conversion.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This is a sophisticated academic paper with high-level technical depth and logical progression, though the text contains minor formatting artifacts from the source conversion.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 10,
    ""justification"": ""The text is an exemplary academic introduction and conclusion, demonstrating flawless grammar, deep theoretical engagement, and clear structural organization.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""The essay provides a highly professional and insightful look into LLM alignment, featuring excellent transitions and clear thematic focus.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 2,
    ""justification"": ""The writing is fundamentally flawed with pervasive spelling errors and minimal mastery of standard English grammar or structure.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 7,
    ""justification"": ""This is a well-organized and clear personal narrative with good flow and correct mechanics, though it lacks the depth of the higher-scoring academic entries.""
  }
]"
Exceptional Essays/researchpaper65.docx,Exceptional Essays/researchpaper65.docx,1,zeroshot,original,10,"The text is an exemplary academic introduction and conclusion, demonstrating flawless grammar, deep theoretical engagement, and clear structural organization.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This is a sophisticated academic paper with high-level technical depth and logical progression, though the text contains minor formatting artifacts from the source conversion.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 10,
    ""justification"": ""The text is an exemplary academic introduction and conclusion, demonstrating flawless grammar, deep theoretical engagement, and clear structural organization.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""The essay provides a highly professional and insightful look into LLM alignment, featuring excellent transitions and clear thematic focus.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 2,
    ""justification"": ""The writing is fundamentally flawed with pervasive spelling errors and minimal mastery of standard English grammar or structure.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 7,
    ""justification"": ""This is a well-organized and clear personal narrative with good flow and correct mechanics, though it lacks the depth of the higher-scoring academic entries.""
  }
]"
Exceptional Essays/researchpaper58.docx,Exceptional Essays/researchpaper58.docx,2,zeroshot,original,9,"The essay provides a highly professional and insightful look into LLM alignment, featuring excellent transitions and clear thematic focus.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This is a sophisticated academic paper with high-level technical depth and logical progression, though the text contains minor formatting artifacts from the source conversion.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 10,
    ""justification"": ""The text is an exemplary academic introduction and conclusion, demonstrating flawless grammar, deep theoretical engagement, and clear structural organization.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""The essay provides a highly professional and insightful look into LLM alignment, featuring excellent transitions and clear thematic focus.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 2,
    ""justification"": ""The writing is fundamentally flawed with pervasive spelling errors and minimal mastery of standard English grammar or structure.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 7,
    ""justification"": ""This is a well-organized and clear personal narrative with good flow and correct mechanics, though it lacks the depth of the higher-scoring academic entries.""
  }
]"
Poor Essays/poor_essay_87.docx,Poor Essays/poor_essay_87.docx,3,zeroshot,original,2,The writing is fundamentally flawed with pervasive spelling errors and minimal mastery of standard English grammar or structure.,False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This is a sophisticated academic paper with high-level technical depth and logical progression, though the text contains minor formatting artifacts from the source conversion.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 10,
    ""justification"": ""The text is an exemplary academic introduction and conclusion, demonstrating flawless grammar, deep theoretical engagement, and clear structural organization.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""The essay provides a highly professional and insightful look into LLM alignment, featuring excellent transitions and clear thematic focus.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 2,
    ""justification"": ""The writing is fundamentally flawed with pervasive spelling errors and minimal mastery of standard English grammar or structure.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 7,
    ""justification"": ""This is a well-organized and clear personal narrative with good flow and correct mechanics, though it lacks the depth of the higher-scoring academic entries.""
  }
]"
Poor Essays/poor_essay_33.docx,Poor Essays/poor_essay_33.docx,4,zeroshot,original,7,"This is a well-organized and clear personal narrative with good flow and correct mechanics, though it lacks the depth of the higher-scoring academic entries.",False,"[
  {
    ""id"": ""1"",
    ""pred_score"": 9,
    ""justification"": ""This is a sophisticated academic paper with high-level technical depth and logical progression, though the text contains minor formatting artifacts from the source conversion.""
  },
  {
    ""id"": ""2"",
    ""pred_score"": 10,
    ""justification"": ""The text is an exemplary academic introduction and conclusion, demonstrating flawless grammar, deep theoretical engagement, and clear structural organization.""
  },
  {
    ""id"": ""3"",
    ""pred_score"": 9,
    ""justification"": ""The essay provides a highly professional and insightful look into LLM alignment, featuring excellent transitions and clear thematic focus.""
  },
  {
    ""id"": ""4"",
    ""pred_score"": 2,
    ""justification"": ""The writing is fundamentally flawed with pervasive spelling errors and minimal mastery of standard English grammar or structure.""
  },
  {
    ""id"": ""5"",
    ""pred_score"": 7,
    ""justification"": ""This is a well-organized and clear personal narrative with good flow and correct mechanics, though it lacks the depth of the higher-scoring academic entries.""
  }
]"
